"Time","WhiteMt Barcroft Air Temp Avg degC","WhiteMt Barcroft Barometric Pressure Avg mb","WhiteMt Barcroft Rainfall Cumulative mm","WhiteMt Barcroft Rainfall mm","WhiteMt Barcroft Relative Humidity Avg %","WhiteMt Barcroft Snow Depth mm","WhiteMt Barcroft Total Solar Radiation Avg W/m^2","WhiteMt Barcroft Total Solar Radiation Std W/m^2","WhiteMt Barcroft Wind Speed Avg m/s"
"2021-11-11 13:40:00",2.473,650.9142,16.764,0,50.41,,507,6,3.203
"2021-11-11 13:50:00",2.462,650.8635,16.764,0,51.31,,487,6,2.92
"2021-11-11 14:00:00",2.462,650.8617,16.764,0,54.43,,466,7,3.005
"2021-11-11 14:10:00",2.308,650.8824,16.764,0,57,,443,7,2.613
"2021-11-11 14:20:00",2.369,650.8936,16.764,0,55.42,,419,7,2.603
"2021-11-11 14:30:00",2.419,650.8934,16.764,0,55.21,,394,7,2.525
"2021-11-11 14:40:00",2.544,650.8751,16.764,0,50.25,,367,8,2.781
"2021-11-11 14:50:00",2.517,650.8966,16.764,0,51.53,,340,8,2.903
"2021-11-11 15:00:00",2.468,650.9515,16.764,0,52.86,,311,8,2.396
"2021-11-11 15:10:00",2.408,650.9437,16.764,0,50.41,,281,9,2.767
"2021-11-11 15:20:00",2.512,650.94,16.764,0,50.55,,251,9,1.959
"2021-11-11 15:30:00",2.583,650.958,16.764,0,50.07,,221,9,2.11
"2021-11-11 15:40:00",2.298,650.9474,16.764,0,52.56,,191,9,1.334
"2021-11-11 15:50:00",2.11,650.9323,16.764,0,52.25,,108,68,1.783
"2021-11-11 16:00:00",0.428,650.9427,16.764,0,60.82,,17,0,2.174
"2021-11-11 16:10:00",-0.371,650.9748,16.764,0,62.67,,16,1,2.195
"2021-11-11 16:20:00",-1.02,650.9609,16.764,0,65.28,,14,1,2.178
"2021-11-11 16:30:00",-1.282,650.9387,16.764,0,65.48,,11,1,2.549
"2021-11-11 16:40:00",-1.378,650.9538,16.764,0,66.35,,8,1,2.341
"2021-11-11 16:50:00",-1.975,650.9542,16.764,0,68.98,,5,1,1.479
"2021-11-11 17:00:00",-2.051,650.9576,16.764,0,66.72,,2,1,1.062
"2021-11-11 17:10:00",-2.198,650.9779,16.764,0,66.71,,0,0,1.729
"2021-11-11 17:20:00",-2.836,651.0534,16.764,0,71.91,,0,0,2.704
"2021-11-11 17:30:00",-2.595,651.1443,16.764,0,68.51,,0,0,2.209
"2021-11-11 17:40:00",-2.008,651.1498,16.764,0,63.31,,0,0,1.998
"2021-11-11 17:50:00",-2.744,651.1949,16.764,0,68.04,,0,0,2.146
"2021-11-11 18:00:00",-3.1,651.242,16.764,0,71.42,,0,0,1.369
"2021-11-11 18:10:00",-3.231,651.2639,16.764,0,74.07,,0,0,1.935
"2021-11-11 18:20:00",-2.724,651.3235,16.764,0,72.53,,0,0,2.302
"2021-11-11 18:30:00",-2.836,651.3719,16.764,0,69.43,,0,0,2.3
"2021-11-11 18:40:00",-3.184,651.3892,16.764,0,64.88,,0,0,2.19
"2021-11-11 18:50:00",-3.446,651.4141,16.764,0,64.47,,0,0,1.931
"2021-11-11 19:00:00",-1.913,651.4426,16.764,0,58.22,,0,0,2.241
"2021-11-11 19:10:00",-3.045,651.4454,16.764,0,67.02,,0,0,2.645
"2021-11-11 19:20:00",-3.111,651.4822,16.764,0,65.98,,0,0,1.865
"2021-11-11 19:30:00",-1.605,651.52,16.764,0,60.61,,0,0,2.147
"2021-11-11 19:40:00",-1.659,651.5753,16.764,0,61.82,,0,0,2.287
"2021-11-11 19:50:00",-1.946,651.6064,16.764,0,61.99,,0,0,2.383
"2021-11-11 20:00:00",-1.394,651.6406,16.764,0,59.83,,0,0,2.28
"2021-11-11 20:10:00",-1.262,651.6864,16.764,0,58.14,,0,0,2.221
"2021-11-11 20:20:00",-1.792,651.7276,16.764,0,61.1,,0,0,2.145
"2021-11-11 20:30:00",-1.16,651.7803,16.764,0,59.17,,0,0,2.048
"2021-11-11 20:40:00",-2.036,651.8241,16.764,0,61.94,,0,0,2.625
"2021-11-11 20:50:00",-2.179,651.8529,16.764,0,61.86,,0,0,3.07
"2021-11-11 21:00:00",-1.411,651.9016,16.764,0,57.86,,0,0,2.371
"2021-11-11 21:10:00",-0.975,651.9377,16.764,0,57.15,,0,0,2.048
"2021-11-11 21:20:00",-1.814,651.9731,16.764,0,58.05,,0,0,2.262
"2021-11-11 21:30:00",-3.642,652.0238,16.764,0,64.23,,0,0,2.282
"2021-11-11 21:40:00",-4.132,652.0491,16.764,0,64.64,,0,0,2.581
"2021-11-11 21:50:00",-3.966,652.0348,16.764,0,61.95,,0,0,2.81
"2021-11-11 22:00:00",-3.379,652.0293,16.764,0,58.68,,0,0,2.994
"2021-11-11 22:10:00",-3.143,652.0553,16.764,0,55.8,,0,0,2.597
"2021-11-11 22:20:00",-3.138,652.0587,16.764,0,55.42,,0,0,2.628
"2021-11-11 22:30:00",-3.033,652.0272,16.764,0,54.3,,0,0,3.142
"2021-11-11 22:40:00",-3.062,652.0366,16.764,0,54.41,,0,0,3.29
"2021-11-11 22:50:00",-3.472,652.0681,16.764,0,54.59,,0,0,3.354
"2021-11-11 23:00:00",-3.179,652.0807,16.764,0,51.77,,0,0,3.346
"2021-11-11 23:10:00",-3.365,652.1216,16.764,0,51.69,,0,0,3.327
"2021-11-11 23:20:00",-2.68,652.1424,16.764,0,48.59,,0,0,3.068
"2021-11-11 23:30:00",-2.455,652.1641,16.764,0,46.9,,0,0,3.038
"2021-11-11 23:40:00",-2.078,652.1596,16.764,0,44.72,,0,0,3.052
"2021-11-11 23:50:00",-2.389,652.1154,16.764,0,46.22,,0,0,3.547
"2021-11-12 00:00:00",-2.442,652.1068,16.764,0,46.75,,0,0,3.541
"2021-11-12 00:10:00",-2.793,652.0952,16.764,0,48.8,,0,0,3.543
"2021-11-12 00:20:00",-2.92,652.0835,16.764,0,49.1,,0,0,3.361
"2021-11-12 00:30:00",-3.796,652.0493,16.764,0,50.34,,0,0,3.146
"2021-11-12 00:40:00",-4.025,652.0034,16.764,0,51.11,,0,0,3.42
"2021-11-12 00:50:00",-3.608,651.9402,16.764,0,49.91,,0,0,3.402
"2021-11-12 01:00:00",-3.232,651.9453,16.764,0,48.72,,0,0,3.427
"2021-11-12 01:10:00",-3.31,651.9762,16.764,0,49.57,,0,0,3.183
"2021-11-12 01:20:00",-3.783,651.9968,16.764,0,51.48,,0,0,3.451
"2021-11-12 01:30:00",-3.558,651.9911,16.764,0,50.68,,0,0,3.158
"2021-11-12 01:40:00",-3.09,652.0181,16.764,0,48.54,,0,0,3.7
"2021-11-12 01:50:00",-2.712,652.0287,16.764,0,47.48,,0,0,3.346
"2021-11-12 02:00:00",-3.204,652.0453,16.764,0,49.31,,0,0,3.443
"2021-11-12 02:10:00",-1.884,652.0553,16.764,0,43.53,,0,0,3.54
"2021-11-12 02:20:00",-1.414,652.0667,16.764,0,42.92,,0,0,3.057
"2021-11-12 02:30:00",-2.267,652.0965,16.764,0,45.44,,0,0,3.242
"2021-11-12 02:40:00",-1.062,652.077,16.764,0,40.21,,0,0,3.33
"2021-11-12 02:50:00",-0.605,652.0966,16.764,0,39.12,,0,0,2.895
"2021-11-12 03:00:00",-1.677,652.0749,16.764,0,42.56,,0,0,2.881
"2021-11-12 03:10:00",-3.368,652.0454,16.764,0,49.56,,0,0,2.792
"2021-11-12 03:20:00",-4.013,652.0301,16.764,0,52.11,,0,0,2.729
"2021-11-12 03:30:00",-4.765,652.032,16.764,0,55.83,,0,0,2.014
"2021-11-12 03:40:00",-4.289,652.019,16.764,0,54.01,,0,0,2.648
"2021-11-12 03:50:00",-4.342,652.0061,16.764,0,54.6,,0,0,2.967
"2021-11-12 04:00:00",-3.944,652.0011,16.764,0,53.12,,0,0,3.039
"2021-11-12 04:10:00",-3.978,652.0333,16.764,0,53.53,,0,0,2.341
"2021-11-12 04:20:00",-4.114,652.0577,16.764,0,53.63,,0,0,2.053
"2021-11-12 04:30:00",-3.73,652.0549,16.764,0,51.95,,0,0,2.401
"2021-11-12 04:40:00",-3.416,652.0323,16.764,0,51.27,,0,0,3.96
"2021-11-12 04:50:00",-2.382,652.0795,16.764,0,47.01,,0,0,3.42
"2021-11-12 05:00:00",-2.202,652.0774,16.764,0,46.42,,0,0,3.46
"2021-11-12 05:10:00",-1.622,652.0764,16.764,0,44.46,,0,0,3.555
"2021-11-12 05:20:00",-2.381,652.0742,16.764,0,47.18,,0,0,3.497
"2021-11-12 05:30:00",-2.194,652.0898,16.764,0,45.7,,0,0,3.588
"2021-11-12 05:40:00",-2.367,652.0661,16.764,0,45.22,,0,0,4.048
"2021-11-12 05:50:00",-2.434,652.0612,16.764,0,43.9,,0,0,3.952
"2021-11-12 06:00:00",-2.297,652.0808,16.764,0,42.71,,0,0,3.991
"2021-11-12 06:10:00",-2.162,652.0822,16.764,0,42.07,,0,0,4.054
"2021-11-12 06:20:00",-1.867,652.1399,16.764,0,41.54,,1,0,3.474
"2021-11-12 06:30:00",-2.291,652.1713,16.764,0,42.71,,4,1,3.886
"2021-11-12 06:40:00",-2.15,652.249,16.764,0,43.32,,9,2,4.128
"2021-11-12 06:50:00",-2.05,652.3271,16.764,0,43.93,,24,6,3.878
"2021-11-12 07:00:00",-1.634,652.3685,16.764,0,43.07,,49,9,3.605
"2021-11-12 07:10:00",-1.006,652.4178,16.764,0,41.51,,83,11,3.468
"2021-11-12 07:20:00",-0.422,652.4717,16.764,0,39.9,,121,11,3.103
"2021-11-12 07:30:00",-0.126,652.5187,16.764,0,39.82,,153,8,2.867
"2021-11-12 07:40:00",0.547,652.5777,16.764,0,37.75,,183,9,2.669
"2021-11-12 07:50:00",0.775,652.6611,16.764,0,37.1,,212,9,2.43
"2021-11-12 08:00:00",1.153,652.7296,16.764,0,37.92,,243,9,2.656
"2021-11-12 08:10:00",1.539,652.7816,16.764,0,36.74,,273,9,2.62
"2021-11-12 08:20:00",1.823,652.8035,16.764,0,36.94,,302,8,2.614
"2021-11-12 08:30:00",2.224,652.8433,16.764,0,34.78,,331,8,2.698
"2021-11-12 08:40:00",2.451,652.8501,16.764,0,35.21,,359,8,2.35
"2021-11-12 08:50:00",2.791,652.8824,16.764,0,35.17,,386,8,2.07
"2021-11-12 09:00:00",3.134,652.9195,16.764,0,34.28,,412,7,1.738
"2021-11-12 09:10:00",3.508,652.9477,16.764,0,33.32,,437,7,1.499
"2021-11-12 09:20:00",4.15,652.97,16.764,0,28.95,,461,7,0.638
"2021-11-12 09:30:00",5.62,652.999,16.764,0,25.21,,484,7,0.123
"2021-11-12 09:40:00",6.595,653.0094,16.764,0,25.36,,505,6,0.349
"2021-11-12 09:50:00",5.779,653.0454,16.764,0,26.83,,524,5,0.702
"2021-11-12 10:00:00",6.875,653.0405,16.764,0,24.55,,542,5,0.22
"2021-11-12 10:10:00",6.962,653.0286,16.764,0,24.6,,558,5,0.465
"2021-11-12 10:20:00",5.897,653.0097,16.764,0,25.89,,573,4,0.839
"2021-11-12 10:30:00",6.16,653.0157,16.764,0,26.38,,585,3,0.595
"2021-11-12 10:40:00",5.706,652.9884,16.764,0,32.21,,596,3,1.072
"2021-11-12 10:50:00",5.39,652.9667,16.764,0,33.03,,606,3,0.928
"2021-11-12 11:00:00",5.572,652.9112,16.764,0,29.85,,614,2,1.099
"2021-11-12 11:10:00",5.495,652.8612,16.764,0,31.38,,620,2,1.128
"2021-11-12 11:20:00",5.512,652.7682,16.764,0,28.45,,625,1,0.69
"2021-11-12 11:30:00",6.133,652.699,16.764,0,29.61,,628,0,1.095
"2021-11-12 11:40:00",5.401,652.6294,16.764,0,31.11,,629,0,1.315
"2021-11-12 11:50:00",5.145,652.5366,16.764,0,30.83,,628,1,1.556
"2021-11-12 12:00:00",4.642,652.4769,16.764,0,31.67,,625,1,1.996
"2021-11-12 12:10:00",4.689,652.4048,16.764,0,30.73,,622,1,1.497
"2021-11-12 12:20:00",5.006,652.3235,16.764,0,29.91,,616,2,1.62
"2021-11-12 12:30:00",4.908,652.2658,16.764,0,31.37,,609,2,1.849
"2021-11-12 12:40:00",4.99,652.2292,16.764,0,27.68,,600,3,1.79
"2021-11-12 12:50:00",4.882,652.1451,16.764,0,25.83,,589,3,2.315
"2021-11-12 13:00:00",4.509,652.0736,16.764,0,24.12,,577,4,3.05
"2021-11-12 13:10:00",4.357,652.0102,16.764,0,20.02,,563,4,3.366
"2021-11-12 13:20:00",4.043,651.9726,16.764,0,23.4,,547,5,3.904
"2021-11-12 13:30:00",3.581,651.9281,16.764,0,27.43,,531,5,4.039
"2021-11-12 13:40:00",3.489,651.8855,16.764,0,28.67,,512,6,4.176
"2021-11-12 13:50:00",3.599,651.8582,16.764,0,30.92,,491,6,4.192
"2021-11-12 14:00:00",3.664,651.8183,16.764,0,31.76,,469,7,4.13
"2021-11-12 14:10:00",3.51,651.7816,16.764,0,33.38,,446,7,3.633
"2021-11-12 14:20:00",3.397,651.7194,16.764,0,33.89,,422,7,3.722
"2021-11-12 14:30:00",3.249,651.696,16.764,0,33.93,,396,8,3.955
"2021-11-12 14:40:00",3.054,651.6752,16.764,0,34.1,,369,8,3.94
"2021-11-12 14:50:00",3.015,651.6433,16.764,0,33.06,,342,8,4.009
"2021-11-12 15:00:00",3.088,651.5986,16.764,0,34.68,,313,8,3.939
"2021-11-12 15:10:00",2.833,651.6097,16.764,0,34.22,,283,9,4.249
"2021-11-12 15:20:00",2.668,651.6259,16.764,0,32.54,,253,9,4.232
"2021-11-12 15:30:00",2.549,651.6432,16.764,0,35.22,,222,9,3.938
"2021-11-12 15:40:00",2.214,651.6266,16.764,0,37.8,,191,9,3.953
"2021-11-12 15:50:00",2.043,651.662,16.764,0,36.53,,101,70,3.768
"2021-11-12 16:00:00",1.176,651.6591,16.764,0,38.03,,17,0,3.74
"2021-11-12 16:10:00",0.976,651.6509,16.764,0,38.98,,16,1,3.739
"2021-11-12 16:20:00",1.115,651.6379,16.764,0,37.48,,14,1,3.508
"2021-11-12 16:30:00",0.69,651.6282,16.764,0,38.52,,11,1,3.277
"2021-11-12 16:40:00",0.821,651.6403,16.764,0,39.24,,8,1,2.966
"2021-11-12 16:50:00",0.771,651.6451,16.764,0,41.06,,5,1,2.647
"2021-11-12 17:00:00",-0.486,651.6552,16.764,0,46.99,,2,1,3.029
"2021-11-12 17:10:00",-0.71,651.6725,16.764,0,47.85,,0,0,3.355
"2021-11-12 17:20:00",-0.757,651.6655,16.764,0,48.7,,0,0,3.467
"2021-11-12 17:30:00",-1.239,651.7097,16.764,0,50.92,,0,0,3.74
"2021-11-12 17:40:00",-1.327,651.7226,16.764,0,51.05,,0,0,3.505
"2021-11-12 17:50:00",-1.056,651.7426,16.764,0,49.77,,0,0,4.036
"2021-11-12 18:00:00",-0.645,651.7736,16.764,0,47.63,,0,0,4.212
"2021-11-12 18:10:00",-0.573,651.829,16.764,0,46.84,,0,0,4.19
"2021-11-12 18:20:00",-0.666,651.8561,16.764,0,47.09,,0,0,4.264
"2021-11-12 18:30:00",-0.588,651.8468,16.764,0,47.07,,0,0,4.555
"2021-11-12 18:40:00",-0.52,651.8484,16.764,0,46.49,,0,0,4.789
"2021-11-12 18:50:00",-0.726,651.8597,16.764,0,47.69,,0,0,4.861
"2021-11-12 19:00:00",-0.903,651.8654,16.764,0,48.39,,0,0,4.833
"2021-11-12 19:10:00",-0.941,651.9025,16.764,0,47,,0,0,4.547
"2021-11-12 19:20:00",-1.065,651.8937,16.764,0,46.94,,0,0,4.326
"2021-11-12 19:30:00",-1.04,651.9441,16.764,0,46.55,,0,0,4.019
"2021-11-12 19:40:00",-1.507,651.9777,16.764,0,48.06,,0,0,4.185
"2021-11-12 19:50:00",-1.562,651.9874,16.764,0,46.14,,0,0,3.928
"2021-11-12 20:00:00",-1.682,652.0109,16.764,0,45.53,,0,0,4.208
"2021-11-12 20:10:00",-2.012,652.0718,16.764,0,48.45,,0,0,4.341
"2021-11-12 20:20:00",-2.361,652.1112,16.764,0,53.11,,0,0,3.999
"2021-11-12 20:30:00",-2.272,652.1312,16.764,0,53.05,,0,0,3.406
"2021-11-12 20:40:00",-2.329,652.1448,16.764,0,53.61,,0,0,3.936
"2021-11-12 20:50:00",-2.622,652.1741,16.764,0,53.77,,0,0,3.641
"2021-11-12 21:00:00",-2.594,652.191,16.764,0,53.41,,0,0,3.777
"2021-11-12 21:10:00",-2.694,652.1943,16.764,0,52.06,,0,0,4.128
"2021-11-12 21:20:00",-2.719,652.1566,16.764,0,51.7,,0,0,4.045
"2021-11-12 21:30:00",-2.724,652.0939,16.764,0,52.85,,0,0,4.163
"2021-11-12 21:40:00",-2.287,652.0579,16.764,0,51.58,,0,0,4.19
"2021-11-12 21:50:00",-1.847,652.0261,16.764,0,51.18,,0,0,4.143
"2021-11-12 22:00:00",-1.713,651.9822,16.764,0,50.73,,0,0,4.055
"2021-11-12 22:10:00",-2.044,651.9675,16.764,0,51.53,,0,0,3.813
"2021-11-12 22:20:00",-1.574,651.9684,16.764,0,48.39,,0,0,3.714
"2021-11-12 22:30:00",-1.821,651.9389,16.764,0,53.09,,0,0,4.344
"2021-11-12 22:40:00",-2.305,651.914,16.764,0,54.63,,0,0,4.499
"2021-11-12 22:50:00",-2.161,651.8781,16.764,0,54.77,,0,0,4.077
"2021-11-12 23:00:00",-2.319,651.8149,16.764,0,54.82,,0,0,4.321
"2021-11-12 23:10:00",-3.301,651.7811,16.764,0,59.51,,0,0,4.376
"2021-11-12 23:20:00",-2.854,651.7037,16.764,0,56.72,,0,0,4.785
"2021-11-12 23:30:00",-0.791,651.6346,16.764,0,43.1,,0,0,3.726
"2021-11-12 23:40:00",1.154,651.5868,16.764,0,38.16,,0,0,4.093
"2021-11-12 23:50:00",1.155,651.5706,16.764,0,40.82,,0,0,3.893
"2021-11-13 00:00:00",-0.759,651.5674,16.764,0,47.35,,0,0,4.028
"2021-11-13 00:10:00",-0.777,651.4695,16.764,0,38.12,,0,0,3.726
"2021-11-13 00:20:00",-0.622,651.3783,16.764,0,44.65,,0,0,4.149
"2021-11-13 00:30:00",0.545,651.3128,16.764,0,38.01,,0,0,4.319
"2021-11-13 00:40:00",-1.783,651.2616,16.764,0,54.04,,0,0,5.043
"2021-11-13 00:50:00",-3.411,651.1501,16.764,0,59.73,,0,0,5.111
"2021-11-13 01:00:00",-2.579,651.0865,16.764,0,55.45,,0,0,5.12
"2021-11-13 01:10:00",-2.351,651.0215,16.764,0,53.17,,0,0,5.243
"2021-11-13 01:20:00",-1.867,650.9924,16.764,0,39.04,,0,0,4.763
"2021-11-13 01:30:00",-2.659,650.9906,16.764,0,53.67,,0,0,5.235
"2021-11-13 01:40:00",-3.627,650.9235,16.764,0,51.45,,0,0,5.222
"2021-11-13 01:50:00",-0.455,650.8871,16.764,0,26.17,,0,0,4.542
"2021-11-13 02:00:00",-0.999,650.9218,16.764,0,39.4,,0,0,5.118
"2021-11-13 02:10:00",-3.509,650.9235,16.764,0,57.73,,0,0,5.373
"2021-11-13 02:20:00",-4.082,650.868,16.764,0,54.97,,0,0,5.22
"2021-11-13 02:30:00",-3.89,650.7937,16.764,0,45.52,,0,0,5.184
"2021-11-13 02:40:00",-3.656,650.6585,16.764,0,28.74,,0,0,5.21
"2021-11-13 02:50:00",-2.036,650.5445,16.764,0,20.46,,0,0,5.305
"2021-11-13 03:00:00",-2.912,650.4973,16.764,0,25.69,,0,0,5.479
"2021-11-13 03:10:00",-3.004,650.5595,16.764,0,31.22,,0,0,5.3
"2021-11-13 03:20:00",-3.139,650.6206,16.764,0,36.93,,0,0,5.017
"2021-11-13 03:30:00",-2.988,650.5936,16.764,0,33.38,,0,0,5.173
"2021-11-13 03:40:00",-2.572,650.5753,16.764,0,30.88,,0,0,4.945
"2021-11-13 03:50:00",-2.753,650.5422,16.764,0,27.85,,0,0,4.879
"2021-11-13 04:00:00",-3.007,650.4749,16.764,0,28.89,,0,0,4.996
"2021-11-13 04:10:00",-2.795,650.4922,16.764,0,26.56,,0,0,4.614
"2021-11-13 04:20:00",-2.697,650.4512,16.764,0,26.2,,0,0,4.611
"2021-11-13 04:30:00",-2.577,650.4909,16.764,0,26.17,,0,0,4.354
"2021-11-13 04:40:00",-1.602,650.4942,16.764,0,26.79,,0,0,4.446
"2021-11-13 04:50:00",-1.588,650.4453,16.764,0,27.65,,0,0,4.431
"2021-11-13 05:00:00",-1.126,650.4105,16.764,0,23.07,,0,0,5.172
"2021-11-13 05:10:00",-0.927,650.4333,16.764,0,22.23,,0,0,5.544
"2021-11-13 05:20:00",-0.926,650.4514,16.764,0,23.24,,0,0,5.274
"2021-11-13 05:30:00",-0.941,650.4886,16.764,0,21.73,,0,0,5.262
"2021-11-13 05:40:00",-0.979,650.45,16.764,0,20.25,,0,0,5.191
"2021-11-13 05:50:00",-0.903,650.3955,16.764,0,17.72,,0,0,5.767
"2021-11-13 06:00:00",-0.86,650.3676,16.764,0,17.21,,0,0,5.715
"2021-11-13 06:10:00",-0.864,650.4232,16.764,0,17.1,,0,0,5.898
"2021-11-13 06:20:00",-1.418,650.5055,16.764,0,18.87,,1,1,5.753
"2021-11-13 06:30:00",-1.44,650.6533,16.764,0,18.84,,4,1,4.696
"2021-11-13 06:40:00",-1.792,650.7224,16.764,0,21.9,,9,2,3.592
"2021-11-13 06:50:00",-3.367,650.8078,16.764,0,27.3,,23,5,3.549
"2021-11-13 07:00:00",-2.642,650.9253,16.764,0,23.65,,46,9,4.03
"2021-11-13 07:10:00",-1.551,651.044,16.764,0,23.61,,80,11,3.434
"2021-11-13 07:20:00",-2.217,651.0864,16.764,0,25.22,,118,11,4.078
"2021-11-13 07:30:00",-1.904,651.1336,16.764,0,24.47,,149,7,4.401
"2021-11-13 07:40:00",-1.523,651.2341,16.764,0,24.56,,178,10,3.971
"2021-11-13 07:50:00",-1,651.3376,16.764,0,23.78,,209,9,2.393
"2021-11-13 08:00:00",-0.635,651.5081,16.764,0,24.58,,239,9,2.187
"2021-11-13 08:10:00",0.2,651.5786,16.764,0,22.98,,268,9,1.557
"2021-11-13 08:20:00",1.032,651.6287,16.764,0,19.18,,298,8,1.804
"2021-11-13 08:30:00",1.344,651.6418,16.764,0,19.4,,326,8,1.762
"2021-11-13 08:40:00",1.389,651.6909,16.764,0,17.44,,354,8,1.873
"2021-11-13 08:50:00",2.011,651.7675,16.764,0,16.13,,381,8,1.391
"2021-11-13 09:00:00",3.229,651.6939,16.764,0,17.31,,407,7,0.29
"2021-11-13 09:10:00",4.668,651.7409,16.764,0,15.61,,433,7,0.195
"2021-11-13 09:20:00",5.347,651.7407,16.764,0,16.86,,456,6,0.229
"2021-11-13 09:30:00",5.46,651.7725,16.764,0,16.2,,477,6,0.969
"2021-11-13 09:40:00",4.533,651.7938,16.764,0,17.14,,497,6,0.627
"2021-11-13 09:50:00",5.212,651.8155,16.764,0,17.93,,516,5,1.288
"2021-11-13 10:00:00",4.767,651.8458,16.764,0,18.02,,531,5,0.98
"2021-11-13 10:10:00",4.833,651.8674,16.764,0,19.16,,549,5,0.959
"2021-11-13 10:20:00",4.981,651.8492,16.764,0,18.73,,564,4,1.121
"2021-11-13 10:30:00",4.377,651.7849,16.764,0,19.96,,577,3,1.428
"2021-11-13 10:40:00",4.709,651.7015,16.764,0,21.04,,588,3,1.248
"2021-11-13 10:50:00",5.033,651.6547,16.764,0,22.48,,596,4,1.363
"2021-11-13 11:00:00",4.891,651.6226,16.764,0,23.77,,606,2,1.458
"2021-11-13 11:10:00",6.309,651.5527,16.764,0,19.65,,613,2,0.385
"2021-11-13 11:20:00",7.499,651.5525,16.764,0,19.07,,618,1,1.331
"2021-11-13 11:30:00",8.16,651.5105,16.764,0,20.48,,620,1,1.62
"2021-11-13 11:40:00",6.84,651.443,16.764,0,22.66,,621,0,0.769
"2021-11-13 11:50:00",7.848,651.4219,16.764,0,20.94,,621,0,0.445
"2021-11-13 12:00:00",8.51,651.3641,16.764,0,19.58,,619,1,0.823
"2021-11-13 12:10:00",8.22,651.2776,16.764,0,20.3,,614,1,1.088
"2021-11-13 12:20:00",7.226,651.2349,16.764,0,25.86,,608,2,1.271
"2021-11-13 12:30:00",6.455,651.1271,16.764,0,27.49,,601,2,0.772
"2021-11-13 12:40:00",7.273,651.0572,16.764,0,25.88,,592,3,0.659
"2021-11-13 12:50:00",7.143,651.0011,16.764,0,27.44,,582,4,0.974
"2021-11-13 13:00:00",7.083,650.9876,16.764,0,27.21,,569,4,0.846
"2021-11-13 13:10:00",7.699,650.9835,16.764,0,25.58,,556,4,0.337
"2021-11-13 13:20:00",7.505,651.0146,16.764,0,25.25,,534,14,0.535
"2021-11-13 13:30:00",5.761,651.002,16.764,0,32.16,,522,6,1.774
"2021-11-13 13:40:00",5.606,650.98,16.764,0,32.81,,502,6,1.435
"2021-11-13 13:50:00",6.007,650.9522,16.764,0,32.54,,482,6,1.286
"2021-11-13 14:00:00",6.273,650.913,16.764,0,32.55,,461,6,1.202
"2021-11-13 14:10:00",5.966,650.9222,16.764,0,35.23,,438,7,1.463
"2021-11-13 14:20:00",5.889,650.9603,16.764,0,35.64,,413,7,1.248
"2021-11-13 14:30:00",5.272,650.8706,16.764,0,36.78,,388,7,1.44
"2021-11-13 14:40:00",5.317,650.8908,16.764,0,35.32,,362,8,1.155
"2021-11-13 14:50:00",5.07,650.9791,16.764,0,34,,335,8,1.665
"2021-11-13 15:00:00",5.068,651.0121,16.764,0,33.34,,306,8,1.92
"2021-11-13 15:10:00",4.13,650.9861,16.764,0,35.64,,277,9,2.161
"2021-11-13 15:20:00",3.995,650.9946,16.764,0,35.89,,247,9,2.516
"2021-11-13 15:30:00",3.794,650.9501,16.764,0,32.5,,218,9,2.574
"2021-11-13 15:40:00",3.252,650.9491,16.764,0,33.76,,188,9,3.456
"2021-11-13 15:50:00",2.781,651.0565,16.764,0,35.34,,93,69,3.65
"2021-11-13 16:00:00",1.631,651.0576,16.764,0,38.99,,18,0,3.692
"2021-11-13 16:10:00",1.03,651.088,16.764,0,39.88,,16,1,3.597
"2021-11-13 16:20:00",0.597,651.0732,16.764,0,40.26,,14,1,3.626
"2021-11-13 16:30:00",0.57,651.0953,16.764,0,34.66,,11,1,3.303
"2021-11-13 16:40:00",0.787,651.1384,16.764,0,32.86,,8,1,3.128
"2021-11-13 16:50:00",0.354,651.1646,16.764,0,33.18,,4,1,2.924
"2021-11-13 17:00:00",-0.281,651.188,16.764,0,34.02,,2,1,3.115
"2021-11-13 17:10:00",-0.617,651.2324,16.764,0,33.95,,0,0,2.913
"2021-11-13 17:20:00",0.038,651.1992,16.764,0,29.05,,0,0,3.499
"2021-11-13 17:30:00",0.08,651.2508,16.764,0,28.68,,0,0,4.21
"2021-11-13 17:40:00",0.311,651.3297,16.764,0,27.87,,0,0,4.264
"2021-11-13 17:50:00",0.397,651.4294,16.764,0,28.38,,0,0,4.262
"2021-11-13 18:00:00",0.248,651.4829,16.764,0,30.56,,0,0,4.435
"2021-11-13 18:10:00",-0.348,651.5721,16.764,0,33.33,,0,0,4.205
"2021-11-13 18:20:00",-0.147,651.5758,16.764,0,32.49,,0,0,3.845
"2021-11-13 18:30:00",-0.266,651.5947,16.764,0,29.21,,0,0,3.773
"2021-11-13 18:40:00",-0.076,651.614,16.764,0,27.51,,0,0,3.835
"2021-11-13 18:50:00",-0.166,651.6606,16.764,0,31.23,,0,0,3.428
"2021-11-13 19:00:00",-0.008,651.7118,16.764,0,31.41,,0,0,3.765
"2021-11-13 19:10:00",-0.416,651.6727,16.764,0,35.35,,0,0,3.511
"2021-11-13 19:20:00",-0.892,651.7449,16.764,0,36.22,,0,0,3.396
"2021-11-13 19:30:00",-0.261,651.7614,16.764,0,33.48,,0,0,3.568
